zip,zip_population_2010,zip_land_area_2010,primary_RUCA_code_2010,zip_population_density_2010,rural_urban_class
13477,15697.0,141.4918536302099,2.0,110.9392491317856,urban
13478,15324.0,146.9733643553561,2.0,104.26379002217863,urban
13479,5990.0,10.3338505815471,1.0,579.6484043127344,urban
13480,15190.0,224.4743157111152,1.0,67.66921173979034,urban
13482,5446.0,171.529151100314,10.0,31.74970531285997,rural
13483,18408.0,502.38621761954107,2.0,36.64113256773387,urban
13484,7235.0,87.6815641616872,10.0,82.51449514128718,rural
13485,18358.0,440.1334160621593,2.0,41.71008001221005,urban
13486,5656.0,166.99039841111238,2.0,33.87021082538852,urban
13488,1932.0,87.8230354735234,10.0,21.99878414112039,rural
13489,7627.0,460.206750378766,6.0,16.57298593235044,rural
13490,6179.0,44.228368239544,2.0,139.7067141734485,urban
13491,20125.0,492.12634421472194,2.0,40.893970088338065,urban
13492,27705.0,85.87433300849271,1.0,322.6225931473617,urban
13493,9437.0,333.283490888761,2.0,28.315233901428854,urban
13494,1535.0,76.9154200714443,2.0,19.95698649990063,urban
13495,7570.0,3.1065784860779266,1.0,2436.7644448465776,urban
13501,50977.0,53.70532836445575,1.0,949.1981811201165,urban
13502,51534.0,160.4677983064014,1.0,321.14854533991695,urban
13504,3949.0,0.849366483551275,1.0,4649.347574310783,urban
13601,75156.0,636.4464989799176,1.0,118.08690930103062,urban
13602,13726.0,16.87523803199089,1.0,813.3811193643144,urban
13603,13726.0,16.87523803199089,1.0,813.3811193643144,urban
13605,23556.0,433.5415611964219,2.0,54.333891161423466,urban
13606,22440.0,288.4220112216731,1.0,77.80266112475461,urban
13607,11239.0,187.55385662018512,10.0,59.92412100999913,rural
13608,6721.0,209.92684676531297,3.0,32.01591460816691,urban
13611,5560.0,190.3313208400964,2.0,29.212217807657307,urban
13612,18150.0,155.5352935998154,1.0,116.69377142591861,urban
13613,13748.0,474.6900286796696,8.0,28.962057699504424,rural
13614,2880.0,106.438162261756,10.0,27.05796435039357,rural
13615,4444.0,45.2117708653476,1.0,98.2929868691803,urban
13616,23726.0,192.8504251757151,1.0,123.0279890665635,urban
13617,40139.0,1042.9081744780287,5.0,38.48756868752074,rural
13618,10751.0,203.4943621360406,2.0,52.831930512220836,urban
13619,40283.0,663.4329633959692,1.0,60.719020944934776,urban
13620,17795.0,680.892062048163,2.0,26.134832511443303,urban
13621,11814.0,209.854083493823,5.0,56.296259778751185,rural
13622,22659.0,366.7312786777389,2.0,61.786385065647345,urban
13623,2068.0,100.076452477772,10.0,20.664201705784127,rural
13624,17314.0,280.87682259531687,2.0,61.64267966298434,urban
13625,8871.0,901.983883323011,8.0,9.834987258661684,rural
13626,18436.0,382.8128535730662,1.0,48.15930245790763,urban
13628,6169.0,30.8667468729585,1.0,199.85909190205234,urban
13630,14078.0,282.4690315167484,7.0,49.83909182683368,rural
13631,6169.0,30.8667468729585,1.0,199.85909190205234,urban
13632,6563.0,77.3824604592763,2.0,84.8125009342896,urban
13633,7420.0,285.03472796013,10.0,26.03191566551109,rural
13634,14828.0,228.3470073992619,1.0,64.93625718542229,urban
13635,10600.0,443.58587684576196,8.0,23.8961620585718,rural
13636,3494.0,131.939072304582,2.0,26.481920321025783,urban
13637,17968.0,272.75974174397766,1.0,65.87482406720207,urban
13638,5776.0,41.6468400625794,1.0,138.689994038464,urban
13639,2693.0,604.844584994216,10.0,4.452383416850384,rural
13640,11239.0,187.55385662018512,10.0,59.92412100999913,rural
13641,6930.0,97.7415860614026,10.0,70.90124356736425,rural
13642,27286.0,831.1680447940306,3.0,32.82849980927944,urban
13643,5776.0,41.6468400625794,1.0,138.689994038464,urban
13645,6060.0,264.989311147388,8.0,22.86884694994134,rural
13646,18307.0,471.6755317013053,3.0,38.81269807226962,urban
13647,6178.0,297.139298328795,8.0,20.79159517016772,rural
13648,15891.0,1262.512818206107,2.0,12.586802898824724,urban
13649,6177.0,184.999975675563,10.0,33.389193579315325,rural
13650,5560.0,190.3313208400964,2.0,29.212217807657307,urban
13651,2066.0,58.3922485355144,2.0,35.38140852280163,urban
13652,22077.0,791.2855468828429,7.0,27.900168386708447,rural
13654,15919.0,458.8130485546658,5.0,34.69604896841401,rural
13655,8080.0,126.2154650909581,10.0,64.01751159556468,rural
13656,23147.0,350.79077316188346,2.0,65.98520192353544,urban
13658,12342.0,266.1817278690095,5.0,46.36681901048299,rural
13659,7973.0,235.60207885133,2.0,33.840957766043886,urban
13660,8732.0,162.89490298796738,8.0,53.60511495344338,rural
13661,13042.0,439.8389818794524,2.0,29.651760160663635,urban
13662,26873.0,334.6338701183172,4.0,80.30567853307394,rural
13664,2880.0,106.438162261756,10.0,27.05796435039357,rural
13665,10650.0,332.9325066370965,1.0,31.988465492823526,urban
13666,2693.0,604.844584994216,10.0,4.452383416850384,rural
13667,22722.0,453.1593968775144,5.0,50.141297204836704,rural
13668,15576.0,300.044975497956,8.0,51.91221740724037,rural
13669,22507.0,285.1721007973788,4.0,78.92427042150148,rural
13670,2693.0,604.844584994216,10.0,4.452383416850384,rural
13671,4653.0,109.850394287541,3.0,42.35760854731619,urban
13672,9081.0,530.089689218637,8.0,17.131063260984345,rural
13673,11445.0,290.1058889075938,2.0,39.451112292468935,urban
13674,3494.0,131.939072304582,2.0,26.481920321025783,urban
13675,4309.0,89.8122705587825,10.0,47.97785395236993,rural
13676,31299.0,816.4929675349844,7.0,38.33345937380523,rural
13677,5299.0,50.5603717082859,7.0,104.80540037508453,rural
13678,4668.0,56.7396621142646,9.0,82.27049344424003,rural
13679,11030.0,299.73911732409545,3.0,36.79866711582299,urban
13680,17278.0,405.68698040299824,5.0,42.589486068388275,rural
13681,11625.0,249.8137246195736,7.0,46.53467305570588,rural
13682,22725.0,450.5710261978042,2.0,50.4359993845311,urban
13683,3228.0,18.9404182567641,10.0,170.42918251539666,rural
13684,14931.0,1166.973194470399,8.0,12.794638360803184,rural
13685,13073.0,180.9864798601383,1.0,72.23191483751978,urban
13687,6178.0,297.139298328795,8.0,20.79159517016772,rural
13690,2693.0,604.844584994216,10.0,4.452383416850384,rural
13691,23149.0,444.2929113957283,2.0,52.103014489423984,urban
13692,6930.0,97.7415860614026,10.0,70.90124356736425,rural
13693,3821.0,105.752776074638,2.0,36.1314392097208,urban
13694,7382.0,122.15889957791299,4.0,60.42948999627946,rural
13695,2693.0,604.844584994216,10.0,4.452383416850384,rural
13696,6177.0,184.999975675563,10.0,33.389193579315325,rural
13697,9080.0,417.95036656540503,8.0,21.72506767876963,rural
13699,2141.0,0.949117524868841,7.0,2255.7796520466372,rural
13730,7465.0,169.3058577877581,2.0,44.09179987947096,urban
13731,12686.0,704.5758744828158,3.0,18.00515808082697,urban
13732,14189.0,82.37052565494514,1.0,172.2582184243735,urban
13733,21598.0,465.28016539072775,2.0,46.419343884695095,urban
13734,11912.0,149.9971918788813,2.0,79.41482004288866,urban
13736,20685.0,363.3520475770537,2.0,56.92826045135597,urban
13737,2617.0,0.825490697254196,1.0,3170.235604961807,urban
13738,2972.0,30.0796216044244,4.0,98.80443441359148,rural
13739,14408.0,370.7852298929567,5.0,38.85807426622548,rural
13740,2900.0,92.7687444883914,10.0,31.26052870493349,rural
13743,15854.0,236.40786366577763,2.0,67.06206703180416,urban
13744,9960.0,71.3182516675753,1.0,139.655694960457,urban
13745,4024.0,3.91937723263583,1.0,1026.6937222814374,urban
13746,17283.0,180.00845911255192,1.0,96.0121545687675,urban
13747,3044.0,46.117334906571,5.0,66.00554880647012,rural
13748,5441.0,24.3849419379549,1.0,223.1295040129311,urban
13749,5857.0,30.7946727938508,1.0,190.19523406559944,urban
13750,11863.0,313.25200773130973,5.0,37.870467569917146,rural
13751,4542.0,93.5835926652942,5.0,48.53414867544849,rural
13752,8463.0,369.1813564387171,3.0,22.923692793259537,urban
13753,16256.0,527.2901874448833,7.0,30.829323941665823,rural
13754,11918.0,363.85742752476074,2.0,32.75458764460421,urban
13755,5301.0,295.600360696652,3.0,17.93299570916268,urban
13756,15156.0,587.8498151342787,3.0,25.78209537505428,urban
13757,7746.0,214.1361589320102,5.0,36.173246212282216,rural
13758,4622.0,215.754547511417,10.0,21.422491684702123,rural
13760,60146.0,245.74010458735697,1.0,244.7545145347612,urban
13761,2018.0,0.375310233097605,1.0,5376.885099413715,urban
13762,2018.0,0.375310233097605,1.0,5376.885099413715,urban
13774,3224.0,158.821925043668,10.0,20.299464315859183,rural
13775,13724.0,218.8591059109155,5.0,62.70700934685451,rural
13776,3664.0,92.8961678586928,10.0,39.44188532699672,rural
13777,9781.0,111.3169771442957,2.0,87.86620200188588,urban
13778,21678.0,398.16993708078957,2.0,54.44409027696505,urban
13780,12094.0,197.881378600982,8.0,61.117423405397595,rural
13782,8463.0,369.1813564387171,3.0,22.923692793259537,urban
13783,9910.0,444.3323088755622,2.0,22.30312719117473,urban
13784,4111.0,96.5542473555862,5.0,42.57710160445009,rural
13786,7746.0,214.1361589320102,5.0,36.173246212282216,rural
13787,13925.0,216.6765892351625,2.0,64.26628760011991,urban
13788,10646.0,306.90490342040164,5.0,34.68826949765933,rural
13790,34968.0,64.71301565875983,1.0,540.3549756418527,urban
13794,2751.0,46.8942740275245,2.0,58.66387863015655,urban
13795,12131.0,122.5373704434152,1.0,98.99837050609636,urban
13796,14649.0,352.1074340884978,5.0,41.603779363312604,rural
13797,7369.0,109.0393573252077,2.0,67.58110264738727,urban
13801,10740.0,357.3382826484138,2.0,30.05555385893853,urban
13802,7049.0,69.913570255924,2.0,100.82448906838248,urban
13803,17603.0,312.9149490267913,2.0,56.25490266523782,urban
13804,4279.0,195.412164844007,3.0,21.89730615499719,urban
13806,3204.0,120.552566266716,10.0,26.5776175424696,rural
13807,5154.0,86.1989904972533,5.0,59.79188352750175,rural
13808,9110.0,264.4253189590068,10.0,34.452071518205486,rural
13809,15925.0,283.55652960554266,7.0,56.16164093330304,rural
13810,13095.0,299.2929218204873,5.0,43.7531229283606,rural
13811,25947.0,333.6044773180414,1.0,77.77773310657177,urban
13812,7396.0,92.3475074015787,2.0,80.0887886214194,urban
13813,18971.0,339.395599130189,2.0,55.896423078611875,urban
13814,4225.0,53.4747354041795,8.0,79.00927359557876,rural
13815,31745.0,533.2531100530196,7.0,59.530829547048874,rural
13820,39980.0,506.5384302938853,4.0,78.92787123141724,rural
13825,24598.0,309.671681104314,4.0,79.43251353266001,rural
13826,11506.0,170.0897413424309,2.0,67.6466429379518,urban
13827,35190.0,405.9719573990302,1.0,86.6808639331995,urban
13830,22834.0,555.2196612493958,2.0,41.12606522005591,urban
13832,14924.0,367.5763544078196,8.0,40.601088239321506,rural
13833,11906.0,111.12004109671547,1.0,107.14538873898888,urban
13834,3044.0,46.117334906571,5.0,66.00554880647012,rural
13835,13392.0,262.1462740367907,2.0,51.085982622512915,urban
13838,14445.0,291.594300050811,3.0,49.538005363900886,urban
13839,18040.0,423.42644521905123,3.0,42.60480233034894,urban
13840,7396.0,92.3475074015787,2.0,80.0887886214194,urban
13841,10941.0,243.0959046914508,2.0,45.0069284955123,urban
13842,10646.0,306.90490342040164,5.0,34.68826949765933,rural
13843,18741.0,427.97767711665085,8.0,43.789667083248126,rural
13844,8847.0,269.2292829155965,8.0,32.86046712375465,rural
13845,7396.0,92.3475074015787,2.0,80.0887886214194,urban
13846,5615.0,201.8011403913838,10.0,27.824421552375632,rural
13847,4279.0,195.412164844007,3.0,21.89730615499719,urban
13848,5232.0,78.3470436928665,2.0,66.77980116914576,urban
13849,18109.0,384.4904679095038,3.0,47.09869687656926,urban
13850,35374.0,78.0604427510861,1.0,453.1616623389933,urban
13851,5305.0,7.3494726616494,1.0,721.820495731925,urban
13856,23888.0,750.7709645758972,3.0,31.817959307328948,urban
13859,4392.0,46.2537185500473,7.0,94.95452771538318,rural
13860,4542.0,93.5835926652942,5.0,48.53414867544849,rural
13861,10768.0,120.59337803881719,4.0,89.29180171513184,rural
13862,18335.0,269.1248140918032,1.0,68.12824028090404,urban
13863,7769.0,139.38680603925621,2.0,55.73698272282655,urban
13864,11404.0,197.7600208958492,2.0,57.665851512050274,urban
13865,19770.0,290.9826331241689,1.0,67.942199119367,urban
13901,45896.0,72.66350461855419,1.0,631.6238150214507,urban
13902,1173.0,0.222244659048613,1.0,5277.967106257533,urban
13903,42338.0,91.54886393296026,1.0,462.4634122276321,urban
13904,40801.0,253.44413564850495,1.0,160.98616721037823,urban
13905,45587.0,146.78193875801742,1.0,310.57635827493783,urban
14001,35194.0,257.5597933272278,1.0,136.64399844926993,urban
14004,40039.0,270.389743504603,1.0,148.0788416048717,urban
14005,12501.0,131.02408968690202,3.0,95.40993591233993,urban
14006,15754.0,65.07516289650766,1.0,242.0892902727633,urban
14008,16280.0,141.16825715022622,2.0,115.32337600991563,urban
14009,17155.0,278.5397631185937,2.0,61.589052162351145,urban
14010,6270.0,2.17849156057866,1.0,2878.1383015018596,urban
14011,23190.0,318.28825500349814,2.0,72.85848483396012,urban
14012,13316.0,187.61237349362253,3.0,70.97612887698288,urban
14013,6678.0,94.99604361101291,2.0,70.29766447268987,urban
14020,49368.0,417.5463114114815,2.0,118.23359146226313,urban
14021,2288.0,0.615482774437565,4.0,3717.4070421236397,rural
14024,14941.0,290.95640250070653,7.0,51.35133604755001,rural
14025,15486.0,137.7130874737644,1.0,112.45118589727518,urban
14026,4824.0,13.1797471648517,1.0,366.01612608054006,urban
14027,2065.0,24.3138547360065,2.0,84.93100014050556,urban
14028,14395.0,100.41477721132301,2.0,143.35539449244314,urban
14029,4927.0,89.5899235826575,10.0,54.99502402694036,rural
14030,16234.0,267.1347261068395,2.0,60.77083364110167,urban
14031,29090.0,94.88531722926905,1.0,306.58062648102396,urban
14032,37771.0,166.78472216859694,1.0,226.46558694877697,urban
14033,8206.0,52.8317860932174,1.0,155.32316067303077,urban
14034,8434.0,73.22885356997796,2.0,115.17318090935858,urban
14035,2404.0,44.4039099795057,2.0,54.139376489807965,urban
14036,24535.0,245.2320624651543,1.0,100.04809221667841,urban
14037,15455.0,201.05181838680318,2.0,76.87072976513029,urban
14038,5873.0,30.2117144944301,1.0,194.39479348590956,urban
14039,2673.0,61.7804186737545,10.0,43.26613605704718,rural
14040,9051.0,137.88707708298261,2.0,65.64066910021572,urban
14041,9655.0,162.75416140924182,7.0,59.32259990405229,rural
14042,12774.0,244.95113413652922,2.0,52.14917679409524,urban
14043,74579.0,53.31734394136187,1.0,1398.775604464123,urban
14047,12660.0,40.82592235948584,1.0,310.097096852448,urban
14048,29669.0,122.90402967117993,4.0,241.39973342922178,rural
14051,39380.0,53.96058437336391,1.0,729.7919482769502,urban
14052,33431.0,134.0036776232168,1.0,249.47822770953502,urban
14054,26805.0,284.05056432693897,4.0,94.36700139468039,rural
14055,6973.0,116.4353201636456,2.0,59.88732620135971,urban
14056,6809.0,48.1865043390162,4.0,141.30512460699106,rural
14057,26188.0,203.05797671649452,1.0,128.96809287410147,urban
14058,18775.0,228.8533989346673,2.0,82.03941950348684,urban
14059,23646.0,69.91987530444153,1.0,338.1871019798276,urban
14060,12096.0,275.4753323181416,8.0,43.909557702359145,rural
14061,2065.0,24.3138547360065,2.0,84.93100014050556,urban
14062,14791.0,275.0361098198138,5.0,53.77839298879745,rural
14063,28801.0,266.27701479697976,4.0,108.1617954218055,rural
14065,8447.0,164.5856830224696,8.0,51.32281158894481,rural
14066,9573.0,237.27088658325818,3.0,40.34629000570975,urban
14067,17337.0,143.6436539474314,2.0,120.69450702183293,urban
14068,23373.0,19.99105825972938,1.0,1169.1727219405543,urban
14069,10238.0,152.06820572141652,2.0,67.32505293549427,urban
14070,18089.0,235.98301497921975,2.0,76.65382189304127,urban
14072,20374.0,28.27349779226779,1.0,720.6041555131485,urban
14075,72334.0,107.60979124227603,1.0,672.1879037674646,urban
14080,9441.0,121.5977259354097,2.0,77.64125461536075,urban
14081,15468.0,151.09622631456205,2.0,102.3718485715037,urban
14082,2057.0,47.1282534899776,2.0,43.6468540137488,urban
14083,2057.0,47.1282534899776,2.0,43.6468540137488,urban
14085,19198.0,37.85790899417294,1.0,507.10671851831387,urban
14086,61742.0,129.11099124783584,1.0,478.20870557397194,urban
14091,7763.0,112.6747320837008,2.0,68.89743473481907,urban
14092,19752.0,49.693419428970294,1.0,397.47717558926865,urban
14094,80542.0,291.25249113123306,1.0,276.5366905092298,urban
14095,3364.0,0.568581398832736,2.0,5916.479165350983,urban
14098,9364.0,135.3757303122641,8.0,69.1704486350733,rural
14101,17070.0,355.41506910456724,2.0,48.02835187322293,urban
14102,5327.0,27.5053394069779,2.0,193.67148760391518,urban
14103,29342.0,318.0013038670454,3.0,92.2700619248647,urban
14105,23913.0,299.4186629436122,2.0,79.86476115052119,urban
14107,5329.0,25.8749608106292,1.0,205.95200274896243,urban
14108,20234.0,140.12457432235212,2.0,144.40008184040815,urban
14109,3437.0,6.01007417794986,1.0,571.8731413681853,urban
14110,4941.0,17.1989005354465,1.0,287.2858058465263,urban
14111,10052.0,109.49564399526179,1.0,91.8027387503651,urban
14112,4924.0,21.4359429464538,1.0,229.70764627896108,urban
14113,8886.0,201.41752316999148,2.0,44.117313430075455,urban
14120,56082.0,65.09781898603393,1.0,861.5035169155486,urban
14125,28933.0,346.2922731688336,2.0,83.55081023102647,urban
14126,2867.0,23.0166089572616,2.0,124.56222397154986,urban
14127,60906.0,112.85974877103688,1.0,539.6609567469661,urban
14129,4716.0,55.58567877534564,7.0,84.8419971457059,rural
14130,2744.0,82.9816169032443,10.0,33.067564870415524,rural
14131,21037.0,153.26926225140812,1.0,137.2551788335285,urban
14132,25633.0,101.61240283738769,1.0,252.26251209727803,urban
14134,2775.0,50.1750498457908,2.0,55.30637256024162,urban
14135,2673.0,37.2519749126251,5.0,71.75458499232724,rural
14136,9838.0,88.87620676234795,5.0,110.69329304643354,rural
14138,17371.0,350.79713998674873,6.0,49.51864773086857,rural
14139,14224.0,105.1989036242639,2.0,135.21053461548874,urban
14140,5138.0,17.2430698520611,1.0,297.97478314952394,urban
14141,21821.0,350.89220490596904,2.0,62.187189384408015,urban
14143,9621.0,138.3715912969481,6.0,69.53016807729809,rural
14144,5329.0,25.8749608106292,1.0,205.95200274896243,urban
14145,15586.0,256.46452300165095,2.0,60.7725381178732,urban
14150,54372.0,18.390040803277852,1.0,2956.600291518043,urban
14151,4712.0,0.703431058367838,1.0,6698.59532636104,urban
14166,9408.0,76.6236824263278,4.0,122.78188286037559,rural
14167,10188.0,209.3387614151107,2.0,48.66752784400777,urban
14168,4402.0,49.7411563296818,7.0,88.49814368656355,rural
14169,3005.0,35.5882780151877,2.0,84.43791516739255,urban
14170,17942.0,80.0506311226153,1.0,224.13314858839584,urban
14171,12055.0,335.1536474300265,2.0,35.96857767307112,urban
14172,9981.0,79.41465867795529,2.0,125.682086483243,urban
14173,4629.0,26.4298317212281,2.0,175.14299935107218,urban
14174,12100.0,58.92995874884358,1.0,205.32849940672062,urban
14201,25160.0,2.9045049629573567,1.0,8662.405580599241,urban
14202,15016.0,2.671457165052503,1.0,5620.902403540836,urban
14203,14036.0,7.579420831293438,1.0,1851.856535271012,urban
14204,18464.0,5.582095747161769,1.0,3307.7182542753894,urban
14205,1798.0,0.729357819418468,1.0,2465.182318102221,urban
14206,49052.0,12.143891400269036,1.0,4039.232432440338,urban
14207,32028.0,8.408810002208506,1.0,3808.862370726429,urban
14208,23732.0,3.7806070916158694,1.0,6277.298704916914,urban
14209,19179.0,3.368269273834473,1.0,5694.022193827284,urban
14210,25109.0,7.071720409515417,1.0,3550.6211425177894,urban
14211,42135.0,8.492244751713141,1.0,4961.585685751709,urban
14212,28426.0,6.266162623147286,1.0,4536.428705982507,urban
14213,41987.0,4.448317907264435,1.0,9438.848768302305,urban
14214,49000.0,7.364779682376904,1.0,6653.287961519274,urban
14215,72018.0,11.009734794138039,1.0,6541.301979257925,urban
14216,38127.0,5.713332262543302,1.0,6673.3384735841855,urban
14217,37252.0,11.744283371197081,1.0,3171.9261893289063,urban
14218,60634.0,26.80519600863015,1.0,2262.0241232512676,urban
14219,26743.0,18.20817548189412,1.0,1468.7358448732414,urban
14220,46092.0,12.90243506919724,1.0,3572.3489211767633,urban
14221,85722.0,48.79883227258191,1.0,1756.6403950236268,urban
14222,40404.0,3.947665008486527,1.0,10234.910995016333,urban
14223,45525.0,6.73849029416352,1.0,6755.964320291601,urban
14224,70274.0,38.33576912325462,1.0,1833.1183019717093,urban
14225,55354.0,18.256944433719397,1.0,3031.942185120788,urban
14226,50729.0,13.323092616645328,1.0,3807.5994410352787,urban
14227,37462.0,13.755826281820626,1.0,2723.3551247669425,urban
14228,38433.0,27.175987687973834,1.0,1414.2264281716512,urban
14231,6245.0,4.44221247357131,1.0,1405.830999114579,urban
14233,1798.0,0.729357819418468,1.0,2465.182318102221,urban
14240,2283.0,0.758179960679354,1.0,3011.15845630417,urban
14241,2883.0,3.36944186613992,1.0,855.6313224963889,urban
14260,5737.0,1.80131375126062,1.0,3184.897687027068,urban
14263,2294.0,0.577454799018374,1.0,3972.605308501397,urban
14265,6245.0,4.44221247357131,1.0,1405.830999114579,urban
14269,3147.0,0.988669059470546,1.0,3183.0671445157673,urban
14270,1798.0,0.729357819418468,1.0,2465.182318102221,urban
14272,3147.0,0.988669059470546,1.0,3183.0671445157673,urban
14273,1798.0,0.729357819418468,1.0,2465.182318102221,urban
14276,1777.0,0.449357680421685,1.0,3954.5334984203064,urban
14280,1798.0,0.729357819418468,1.0,2465.182318102221,urban
14301,25600.0,7.738448595128619,1.0,3308.156626654507,urban
14302,1591.0,0.806994472561263,1.0,1971.5128840355462,urban
14303,11600.0,3.8238265968799823,1.0,3033.610365455619,urban
14304,52807.0,52.064872887441965,1.0,1014.2538927188476,urban
14305,27971.0,20.86920672991534,1.0,1340.3001063717704,urban
14410,5093.0,20.631464701767,1.0,246.85595878046433,urban
14411,36754.0,387.65622466204525,2.0,94.81080829294503,urban
14413,3046.0,26.4054543882057,2.0,115.35495489752037,urban
14414,30057.0,231.7455632999071,2.0,129.6982758677566,urban
14415,11503.0,124.52693950705569,7.0,92.37358635436665,rural
14416,24729.0,229.3260045992492,2.0,107.83338785853928,urban
14418,10606.0,189.8433317065561,2.0,55.8671189799485,urban
14420,34604.0,143.6195843378425,2.0,240.94207039758263,urban
14422,15538.0,164.94890092154867,2.0,94.19886954803067,urban
14423,14267.0,146.2369918316224,1.0,97.5608142734983,urban
14424,44756.0,314.2119538777787,1.0,142.4388838414756,urban
14425,11825.0,39.43029349942929,1.0,299.89632210501185,urban
14427,8715.0,191.3423251381859,9.0,45.54664000087851,rural
14428,44368.0,209.88396085232847,1.0,211.39299934984896,urban
14429,4688.0,38.4535341476486,2.0,121.9133716552466,urban
14430,6736.0,33.1830888791763,2.0,202.99496603606138,urban
14432,29405.0,265.99309533480465,2.0,110.5479823188193,urban
14433,12905.0,223.19315726559358,5.0,57.819872966102686,rural
14435,28972.0,407.70496311179784,2.0,71.06119037372501,urban
14437,29545.0,561.7805657786829,2.0,52.5917089336256,urban
14441,5942.0,71.7780568867501,10.0,82.78295983095728,rural
14445,28562.0,13.320006501960625,1.0,2144.2932475893194,urban
14449,4128.0,14.2326504987668,2.0,290.037333549199,urban
14450,66480.0,79.93145991410002,1.0,831.7125706379453,urban
14452,3948.0,27.8238802650823,2.0,141.8925024973803,urban
14453,3472.0,12.1999769883104,1.0,284.59070073056296,urban
14454,36302.0,374.3064612654574,2.0,96.98470039034322,urban
14456,51675.0,400.4907439725591,3.0,129.0291992454654,urban
14461,4247.0,48.854341410076,2.0,86.93188522083064,urban
14462,10408.0,227.255333615445,3.0,45.798705070711875,urban
14463,2721.0,50.4504441719421,6.0,53.934113854903934,rural
14464,20654.0,140.28601368037232,2.0,147.22779169602808,urban
14466,12834.0,110.5450681624779,2.0,116.09744526220501,urban
14467,29622.0,59.80158479498748,1.0,495.33804332360927,urban
14468,48837.0,114.68788697090497,1.0,425.8252662060938,urban
14469,15030.0,206.60583678379982,2.0,72.74721873287618,urban
14470,35729.0,325.7373277405151,2.0,109.68653868389931,urban
14471,13842.0,233.9461549628801,2.0,59.16746100057208,urban
14472,28878.0,216.54172027051865,2.0,133.35998238087163,urban
14475,12235.0,92.6410296109481,2.0,132.06891213732902,urban
14476,9090.0,86.737661718896,2.0,104.79876699304337,urban
14477,16487.0,201.5826413095354,2.0,81.78779627499662,urban
14478,9321.0,156.70585925494632,2.0,59.48086462316366,urban
14479,3298.0,48.0518921323188,8.0,68.63413392584862,rural
14480,7809.0,38.2617035291283,2.0,204.09441503447638,urban
14481,15775.0,227.276369234143,2.0,69.40888774823921,urban
14482,28627.0,291.06597829796897,1.0,98.3522710809371,urban
14485,23239.0,201.0914984934293,2.0,115.56430865603868,urban
14486,5237.0,71.9512827858662,2.0,72.78535972160226,urban
14487,17139.0,142.4358247991882,2.0,120.32787414376445,urban
14488,7809.0,38.2617035291283,2.0,204.09441503447638,urban
14489,33311.0,408.2067418845185,2.0,81.60325781543231,urban
14502,36521.0,102.45694458816024,1.0,356.45216775496453,urban
14504,15587.0,71.78686851058764,1.0,217.1288471470394,urban
14505,24940.0,192.5118259235178,2.0,129.55048283583528,urban
14506,6135.0,33.985355916707,2.0,180.5189274767627,urban
14507,5348.0,129.137576699197,2.0,41.41319774380786,urban
14508,4217.0,23.1027811711869,2.0,182.53213622865962,urban
14510,20245.0,287.79690060340016,2.0,70.3447464429046,urban
14511,4775.0,30.4108424440577,1.0,157.0163670665769,urban
14512,27598.0,556.5833706565435,2.0,49.584665038492815,urban
14513,32242.0,209.22907828144378,2.0,154.09903950649624,urban
14514,25951.0,70.40631732656689,1.0,368.58908384074414,urban
14515,3917.0,3.88648171342879,1.0,1007.8524199575573,urban
14516,14935.0,177.64601727884468,2.0,84.07168496525907,urban
14517,14356.0,290.7489069447423,3.0,49.37593799012424,urban
14518,7072.0,64.9514681149102,3.0,108.88129560810586,urban
14519,47443.0,147.1326426995028,1.0,322.4505393877515,urban
14520,5166.0,10.7968365104394,1.0,478.4734857293638,urban
14521,10034.0,134.8378513722844,5.0,74.41530622062749,rural
14522,28885.0,146.5836258700812,1.0,197.0547517060406,urban
14525,22147.0,308.5085776459196,2.0,71.78730707908704,urban
14526,38854.0,37.185691980040104,1.0,1044.8642456581251,urban
14527,25348.0,338.1427701595529,2.0,74.96241894522697,urban
14529,4102.0,38.7378231096051,10.0,105.89134005784912,rural
14530,21181.0,289.5011779977357,3.0,73.1637782840582,urban
14532,9524.0,121.7141816873283,3.0,78.24889316896706,urban
14533,13832.0,252.6515030185467,2.0,54.747348955943544,urban
14534,70654.0,94.53702604027517,1.0,747.36854922747,urban
14536,7671.0,172.5715404859018,10.0,44.451130113349606,rural
14537,4790.0,9.93020546813344,2.0,482.36665549080186,urban
14538,4128.0,14.2326504987668,2.0,290.037333549199,urban
14539,5237.0,71.9512827858662,2.0,72.78535972160226,urban
14541,10102.0,124.6226642748924,5.0,81.06069677436065,rural
14542,3619.0,4.30098981153581,4.0,841.4342183032787,rural
14543,16948.0,46.696836819321106,1.0,362.93678875027484,urban
14544,9595.0,177.991918109273,2.0,53.906941966373026,urban
14545,4486.0,108.335532056519,3.0,41.40839034841901,urban
14546,19152.0,104.33298648487951,1.0,183.5661054596152,urban
14547,2721.0,50.4504441719421,6.0,53.934113854903934,rural
14548,29270.0,137.1420570288356,1.0,213.4283285093621,urban
14549,2906.0,36.9801477844685,10.0,78.58270380467509,rural
14550,11035.0,143.7762333261775,7.0,76.7512108553121,rural
14551,14854.0,144.3647283307877,2.0,102.89216882647773,urban
14555,5164.0,65.7974326521977,2.0,78.4833053790514,urban
14556,1008.0,2.30200603246038,10.0,437.87895678216415,rural
14557,5489.0,59.7709858115173,2.0,91.83385426014375,urban
